1600,1600,240,20
1601,1601,24,34
1602,1602,19,45
1603,1603,31,27
1604,1604,195,10
1605,1605,33,14
1606,1606,199,21
1607,1607,189,15
1608,1608,68,35
1609,1609,197,25
1610,1610,81,6
1611,1611,219,60
1612,1612,140,8
1613,1613,32,52
1614,1614,14,4
1615,1615,110,19
1616,1616,160,39
1617,1617,0,66
1618,1618,69,46
1619,1619,211,31
1620,1620,189,21
1621,1621,240,45
1622,1622,6,27
1623,1623,84,65
1624,1624,167,63
1625,1625,169,61
1626,1626,18,21
1627,1627,203,14
1628,1628,68,36
1629,1629,98,19
1630,1630,236,24
1631,1631,109,63
1632,1632,241,26
1633,1633,51,0
1634,1634,39,33
1635,1635,62,65
1636,1636,235,8
1637,1637,26,40
1638,1638,100,40
1639,1639,203,29
1640,1640,175,34
1641,1641,154,21
1642,1642,111,7
1643,1643,169,60
1644,1644,192,9
1645,1645,142,23
1646,1646,207,58
1647,1647,240,6
1648,1648,219,18
1649,1649,160,47
1650,1650,193,54
1651,1651,62,16
1652,1652,246,66
1653,1653,3,7
1654,1654,54,13
1655,1655,212,21
1656,1656,213,5
1657,1657,143,11
1658,1658,65,27
1659,1659,186,43
1660,1660,81,5
1661,1661,16,54
1662,1662,62,0
1663,1663,16,40
1664,1664,243,57
1665,1665,131,33
1666,1666,36,6
1667,1667,102,15
1668,1668,96,35
1669,1669,176,36
1670,1670,240,50
1671,1671,219,55
1672,1672,84,24
1673,1673,133,44
1674,1674,147,63
1675,1675,31,32
1676,1676,10,36
1677,1677,26,13
1678,1678,136,26
1679,1679,246,61
1680,1680,141,64
1681,1681,239,65
1682,1682,152,59
1683,1683,211,2
1684,1684,242,23
1685,1685,92,61
1686,1686,44,19
1687,1687,20,0
1688,1688,0,39
1689,1689,32,37
1690,1690,73,1
1691,1691,17,7
1692,1692,185,19
1693,1693,239,50
1694,1694,243,52
1695,1695,89,13
1696,1696,162,21
1697,1697,8,34
1698,1698,110,14
1699,1699,123,28
1700,1700,47,6
1701,1701,164,49
1702,1702,236,48
1703,1703,0,63
1704,1704,16,45
1705,1705,41,40
1706,1706,243,23
1707,1707,132,56
1708,1708,149,43
1709,1709,82,60
1710,1710,72,4
1711,1711,45,21
1712,1712,102,22
1713,1713,112,54
1714,1714,95,1
1715,1715,218,25
1716,1716,247,64
1717,1717,58,52
1718,1718,104,12
1719,1719,214,8
1720,1720,197,21
1721,1721,190,4
1722,1722,187,60
1723,1723,159,29
1724,1724,232,20
1725,1725,80,10
1726,1726,52,10
1727,1727,56,8
1728,1728,32,35
1729,1729,138,40
1730,1730,67,5
1731,1731,49,55
1732,1732,112,22
1733,1733,211,49
1734,1734,74,47
1735,1735,228,49
1736,1736,22,50
1737,1737,206,55
1738,1738,144,25
1739,1739,183,30
1740,1740,202,50
1741,1741,101,38
1742,1742,229,42
1743,1743,68,43
1744,1744,172,5
1745,1745,23,42
1746,1746,166,40
1747,1747,53,20
1748,1748,34,32
1749,1749,53,52
1750,1750,202,6
1751,1751,205,66
1752,1752,26,46
1753,1753,239,10
1754,1754,221,32
1755,1755,138,50
1756,1756,75,39
1757,1757,243,56
1758,1758,91,32
1759,1759,54,45
1760,1760,68,39
1761,1761,31,5
1762,1762,94,48
1763,1763,73,64
1764,1764,172,58
1765,1765,10,43
1766,1766,239,18
1767,1767,143,26
1768,1768,128,50
1769,1769,173,42
1770,1770,247,40
1771,1771,199,42
1772,1772,87,66
1773,1773,13,46
1774,1774,156,33
1775,1775,135,62
1776,1776,221,48
1777,1777,108,49
1778,1778,24,41
1779,1779,67,41
1780,1780,206,26
1781,1781,147,45
1782,1782,207,37
1783,1783,114,37
1784,1784,6,5
1785,1785,155,24
1786,1786,82,30
1787,1787,61,33
1788,1788,142,45
1789,1789,93,34
1790,1790,116,47
1791,1791,142,2
1792,1792,234,32
1793,1793,232,45
1794,1794,159,54
1795,1795,113,42
1796,1796,80,60
1797,1797,4,22
1798,1798,204,1
1799,1799,51,38
1800,1800,2,27
1801,1801,117,27
1802,1802,232,35
1803,1803,35,14
1804,1804,98,1
1805,1805,178,7
1806,1806,81,4
1807,1807,10,54
1808,1808,40,41
1809,1809,8,18
1810,1810,17,20
1811,1811,182,0
1812,1812,75,33
1813,1813,189,24
1814,1814,243,20
1815,1815,195,18
1816,1816,103,1
1817,1817,27,55
1818,1818,58,24
1819,1819,122,61
1820,1820,215,28
1821,1821,159,42
1822,1822,34,40
1823,1823,233,19
1824,1824,77,37
1825,1825,54,56
1826,1826,237,31
1827,1827,113,6
1828,1828,1,0
1829,1829,140,61
1830,1830,228,19
1831,1831,0,29
1832,1832,86,10
1833,1833,125,56
1834,1834,148,19
1835,1835,35,14
1836,1836,134,48
1837,1837,61,58
1838,1838,14,9
1839,1839,100,14
1840,1840,8,20
1841,1841,74,36
1842,1842,20,49
1843,1843,185,9
1844,1844,176,53
1845,1845,245,58
1846,1846,67,10
1847,1847,43,58
1848,1848,18,25
1849,1849,242,41
1850,1850,56,23
1851,1851,184,41
1852,1852,9,14
1853,1853,111,58
1854,1854,220,4
1855,1855,231,64
1856,1856,54,52
1857,1857,144,41
1858,1858,6,65
1859,1859,230,18
1860,1860,120,18
1861,1861,234,2
1862,1862,217,43
1863,1863,204,16
1864,1864,66,41
1865,1865,62,27
1866,1866,151,66
1867,1867,214,36
1868,1868,124,47
1869,1869,17,61
1870,1870,32,35
1871,1871,89,49
1872,1872,137,32
1873,1873,132,26
1874,1874,184,38
1875,1875,249,36
1876,1876,207,26
1877,1877,75,36
1878,1878,187,3
1879,1879,47,2
1880,1880,131,12
1881,1881,33,30
1882,1882,40,35
1883,1883,204,23
1884,1884,134,16
1885,1885,157,61
1886,1886,98,18
1887,1887,162,62
1888,1888,83,28
1889,1889,87,18
1890,1890,27,53
1891,1891,186,45
1892,1892,90,40
1893,1893,15,40
1894,1894,211,40
1895,1895,225,49
1896,1896,222,48
1897,1897,166,6
1898,1898,53,17
1899,1899,188,6
1900,1900,123,9
1901,1901,21,16
1902,1902,66,40
1903,1903,75,60
1904,1904,34,48
1905,1905,224,22
1906,1906,134,62
1907,1907,213,2
1908,1908,210,66
1909,1909,191,44
1910,1910,247,12
1911,1911,111,31
1912,1912,141,3
1913,1913,35,51
1914,1914,51,0
1915,1915,90,33
1916,1916,211,52
1917,1917,46,3
1918,1918,125,41
1919,1919,133,24
1920,1920,69,56
1921,1921,234,7
1922,1922,83,58
1923,1923,26,15
1924,1924,36,12
1925,1925,49,56
1926,1926,104,8
1927,1927,208,18
1928,1928,214,19
1929,1929,80,63
1930,1930,40,28
1931,1931,36,51
1932,1932,184,51
1933,1933,232,5
1934,1934,57,21
1935,1935,229,6
1936,1936,97,20
1937,1937,56,40
1938,1938,23,28
1939,1939,13,9
1940,1940,78,20
1941,1941,58,37
1942,1942,77,40
1943,1943,110,62
1944,1944,116,5
1945,1945,71,56
1946,1946,140,6
1947,1947,45,9
1948,1948,122,15
1949,1949,5,39
1950,1950,66,17
1951,1951,47,58
1952,1952,174,31
1953,1953,155,24
1954,1954,36,15
1955,1955,154,61
1956,1956,117,14
1957,1957,183,13
1958,1958,5,29
1959,1959,38,32
1960,1960,235,7
1961,1961,152,62
1962,1962,49,35
1963,1963,122,53
1964,1964,148,43
1965,1965,2,60
1966,1966,5,44
1967,1967,96,20
1968,1968,8,22
1969,1969,3,15
1970,1970,88,60
1971,1971,21,53
1972,1972,247,44
1973,1973,65,24
1974,1974,154,66
1975,1975,130,51
1976,1976,191,26
1977,1977,83,61
1978,1978,197,39
1979,1979,11,33
1980,1980,112,5
1981,1981,45,51
1982,1982,24,27
1983,1983,35,3
1984,1984,103,44
1985,1985,33,38
1986,1986,171,10
1987,1987,127,40
1988,1988,69,40
1989,1989,55,12
1990,1990,102,28
1991,1991,183,39
1992,1992,174,1
1993,1993,153,50
1994,1994,171,28
1995,1995,38,35
1996,1996,54,63
1997,1997,174,40
1998,1998,180,9
1999,1999,105,17
