332,389,10,3,2014-04-11 10:08,2014-04-11 11:08,EEHNB,JKCCI
333,349,21,1,2014-05-30 18:56,2014-05-31 06:56,MJFPA,DSKHS
334,490,21,1,2014-04-05 16:16,2014-04-05 21:16,MKWKJ,HUPMI
335,747,50,1,2014-04-23 10:58,2014-04-23 12:58,ALSRT,VRWUF
336,157,44,1,2014-05-16 22:31,2014-05-17 16:31,KYMKB,JJXFU
337,243,22,1,2014-05-08 19:15,2014-05-09 00:15,YLVSD,BFPCJ
338,248,7,2,2014-04-09 12:20,2014-04-09 18:20,OITEA,HQMJU
339,212,41,2,2014-04-28 08:34,2014-04-28 15:34,RHIOZ,ZIEIS
340,525,25,2,2014-05-31 01:26,2014-05-31 18:26,GEKXG,YAMHG
341,164,8,2,2014-04-01 10:47,2014-04-02 00:47,KEXOI,ZEWHU
342,649,46,2,2014-04-12 20:35,2014-04-13 13:35,MSRLN,GRSHT
343,560,44,2,2014-04-12 17:35,2014-04-13 08:35,MXPBC,FUQEZ
344,417,18,3,2014-05-24 08:18,2014-05-24 09:18,CIFYE,OCXXM
345,424,15,1,2014-04-10 09:10,2014-04-10 14:10,FEJCU,ELTJV
346,582,46,2,2014-04-21 18:04,2014-04-22 01:04,YAIXG,KGDBB
347,557,11,2,2014-04-07 14:56,2014-04-07 22:56,SXRIX,BDXXY
348,276,33,1,2014-04-23 12:23,2014-04-23 23:23,NBOJD,YZSXO
349,667,26,2,2014-04-15 06:04,2014-04-15 21:04,GXSTN,BNPJW
350,162,44,3,2014-05-26 21:12,2014-05-26 22:12,RBVSQ,RMNZU
351,519,44,3,2014-05-24 07:07,2014-05-24 08:07,OUBRV,OPWBD
352,556,20,3,2014-05-27 11:03,2014-05-28 05:03,HEEIY,TBSFR
353,327,25,1,2014-04-24 01:14,2014-04-24 14:14,GSCOA,HOTCQ
354,417,5,3,2014-05-03 09:28,2014-05-04 00:28,QJJPL,CUAAT
355,249,22,2,2014-04-24 21:15,2014-04-25 04:15,SYGBD,EQRMC
356,333,1,2,2014-04-14 14:48,2014-04-14 17:48,XAVAD,DRUZF
357,424,22,1,2014-05-25 20:21,2014-05-26 08:21,CMRJQ,VEWSL
358,434,36,2,2014-05-19 16:27,2014-05-20 01:27,NEMLB,XRLEA
359,289,8,2,2014-05-19 10:13,2014-05-20 00:13,UEIIL,OIHRZ
360,686,5,1,2014-05-30 15:47,2014-05-31 09:47,PWHPB,SGAMV
361,564,13,2,2014-04-30 22:37,2014-05-01 03:37,ZRRMC,PTHXX
362,517,28,1,2014-04-18 01:20,2014-04-18 04:20,HLZEH,VLWFQ
363,516,40,2,2014-04-27 08:32,2014-04-27 10:32,QLHBY,VNKRH
364,456,43,2,2014-05-23 23:32,2014-05-24 08:32,JGJAF,CAVIL
365,664,9,3,2014-04-01 15:10,2014-04-01 22:10,SDPFH,LPBAD
366,388,0,1,2014-05-24 22:38,2014-05-25 10:38,VXMQD,QPWIT
367,269,44,3,2014-04-26 10:56,2014-04-26 11:56,JVMLY,UZRJI
368,722,9,2,2014-05-30 04:28,2014-05-30 08:28,WCLCF,PBYRU
369,163,31,3,2014-04-14 23:54,2014-04-15 08:54,ONDJJ,CXUUT
370,444,10,3,2014-04-09 22:00,2014-04-10 07:00,UARWF,PZJXX
371,231,15,2,2014-04-27 13:55,2014-04-27 17:55,OPKDO,EEXOI
372,550,16,3,2014-04-02 08:24,2014-04-02 14:24,DQOAK,JXGET
373,259,46,2,2014-04-29 04:46,2014-04-29 07:46,NUPOP,BSICY
374,648,48,3,2014-05-13 02:06,2014-05-13 06:06,RXZDZ,QNSHF
375,153,39,1,2014-04-08 09:48,2014-04-08 12:48,JIQQP,WBOHY
376,678,11,1,2014-04-12 15:26,2014-04-12 20:26,GVOOI,EDEGH
377,176,25,3,2014-05-12 15:06,2014-05-12 21:06,OUOJV,ACJUF
378,432,38,3,2014-05-30 03:44,2014-05-30 09:44,LZDPD,JFRJZ
379,578,5,2,2014-05-17 23:27,2014-05-18 03:27,SWTME,NHDBI
380,470,48,1,2014-04-06 00:04,2014-04-06 03:04,BKCHE,COWDC
381,531,10,2,2014-04-08 02:55,2014-04-08 03:55,YEUMT,WMMSH
382,665,30,3,2014-05-07 07:09,2014-05-07 10:09,OSKKU,BYXLP
383,578,18,3,2014-05-23 04:45,2014-05-23 15:45,GEOUA,PEKYJ
384,301,20,2,2014-05-21 05:36,2014-05-21 22:36,YDKST,GLNWK
385,223,39,1,2014-05-17 17:50,2014-05-17 22:50,BBRNP,NEEUA
386,510,25,2,2014-04-05 20:09,2014-04-05 22:09,VMUNW,LMITW
387,409,2,1,2014-04-30 14:48,2014-05-01 05:48,NUUEG,JKOCO
388,256,1,1,2014-05-30 20:31,2014-05-30 21:31,XTIQW,ZMXYB
389,488,4,1,2014-04-17 09:01,2014-04-18 03:01,QDIIC,IYNKB
390,600,33,3,2014-04-18 14:14,2014-04-18 20:14,NDGEY,EAGNR
391,588,7,3,2014-05-08 04:28,2014-05-08 11:28,QPWRN,GWYHG
392,263,0,3,2014-05-24 14:44,2014-05-25 05:44,GVXRG,YXNUP
393,641,37,3,2014-05-16 11:25,2014-05-16 15:25,PCMMA,NKSGM
394,532,4,1,2014-05-12 22:28,2014-05-13 12:28,YRLZP,NCLUF
395,308,42,2,2014-04-15 08:35,2014-04-15 18:35,ZJJMN,GSJGV
396,604,5,3,2014-05-03 12:26,2014-05-03 21:26,MBSXK,VPXBJ
397,614,10,3,2014-05-27 22:24,2014-05-28 04:24,DXBIO,OIETI
398,379,31,3,2014-05-08 02:50,2014-05-08 14:50,HAOTZ,OSPVY
399,382,12,2,2014-04-27 08:49,2014-04-27 17:49,ECKVM,RUJHE
400,548,14,1,2014-05-11 23:42,2014-05-12 09:42,OFBEC,NRRJJ
401,452,25,2,2014-05-18 16:38,2014-05-18 23:38,XTAUG,CIHVE
402,692,30,2,2014-05-26 06:47,2014-05-26 14:47,XDKGL,FIGTQ
403,726,48,1,2014-05-17 23:38,2014-05-18 02:38,KUVIZ,AGZPX
404,289,1,2,2014-04-18 00:00,2014-04-18 10:00,EPBNS,SOLNP
405,210,42,3,2014-04-18 12:09,2014-04-18 18:09,OEJFS,KJTTW
406,521,12,3,2014-05-09 22:43,2014-05-10 10:43,WLOKF,IKKZG
407,531,48,1,2014-05-15 21:53,2014-05-16 12:53,YFGJV,YAFLB
408,469,43,2,2014-05-08 22:18,2014-05-09 03:18,ZXOOS,NWRGW
409,501,9,2,2014-05-24 04:54,2014-05-24 21:54,BDSYJ,UHYJF
410,744,4,1,2014-04-04 19:13,2014-04-05 13:13,HQODD,OILCH
411,584,10,1,2014-05-27 03:44,2014-05-27 19:44,ANEUB,OXBBB
412,237,27,3,2014-04-24 16:29,2014-04-25 00:29,ZEEES,QJGVI
413,428,21,3,2014-05-14 07:16,2014-05-14 17:16,FAVML,UPZAW
414,240,2,3,2014-04-16 14:23,2014-04-17 06:23,ACIVS,NQYIL
415,283,0,3,2014-05-17 07:01,2014-05-17 13:01,XKDIM,AGAOS
416,723,33,3,2014-05-25 22:17,2014-05-26 06:17,OBKOS,WLRGC
417,198,50,3,2014-05-10 05:17,2014-05-10 12:17,PVODS,DLCEA
418,150,4,3,2014-05-17 17:39,2014-05-18 06:39,YTKZN,JKIFM
419,724,49,1,2014-05-24 20:51,2014-05-24 23:51,FANIN,IQPLT
420,540,10,2,2014-05-06 17:05,2014-05-06 21:05,VVDGU,OKJSK
421,567,14,2,2014-05-11 23:12,2014-05-12 17:12,UHFWW,ROMAL
422,579,11,2,2014-04-29 22:29,2014-04-29 23:29,BVUKI,NTSNI
423,612,32,3,2014-05-10 23:12,2014-05-11 17:12,JONJU,TMLXA
424,201,17,1,2014-04-20 23:30,2014-04-21 07:30,IYSMB,BZHME
425,203,50,2,2014-05-26 05:47,2014-05-26 13:47,NCVXQ,HQMZZ
426,414,38,1,2014-05-26 12:27,2014-05-27 05:27,SXIIH,CPSYA
427,468,42,1,2014-05-30 09:06,2014-05-30 22:06,FETYB,NQRFN
428,267,11,2,2014-05-15 16:41,2014-05-16 04:41,YQRTP,CBDTR
429,607,1,3,2014-05-14 03:14,2014-05-14 07:14,TRANW,GBCVY
430,217,37,1,2014-04-27 03:26,2014-04-27 14:26,IWEES,ZHSZS
431,469,39,3,2014-05-19 18:54,2014-05-20 02:54,VSNSO,OJIRA
432,329,25,3,2014-04-28 07:17,2014-04-28 12:17,MYDSY,ZLYZT
433,283,6,2,2014-04-24 03:24,2014-04-24 10:24,KCVCR,HBIUB
434,354,15,2,2014-04-11 23:23,2014-04-12 17:23,GPOVM,FASRX
435,457,49,3,2014-05-09 11:08,2014-05-10 01:08,FTXQW,SSPKR
436,544,12,2,2014-04-19 00:04,2014-04-19 02:04,NTGRS,XKVEY
437,392,39,3,2014-05-07 06:25,2014-05-07 13:25,VICSN,SCOXM
438,599,31,1,2014-05-14 01:37,2014-05-14 08:37,OEWPJ,HLRDI
439,330,11,1,2014-05-06 09:52,2014-05-06 11:52,UUAGC,NTMOS
440,530,30,1,2014-05-20 16:47,2014-05-20 19:47,HDVHR,VAYLW
441,644,44,3,2014-05-21 18:55,2014-05-21 19:55,JUQTD,KJODM
442,241,21,1,2014-05-03 04:12,2014-05-03 08:12,RQTDS,IPUMN
443,314,43,1,2014-05-06 09:26,2014-05-06 15:26,ZJNIS,TOEIN
444,453,13,3,2014-04-02 11:33,2014-04-02 18:33,GZLKI,ZBBII
445,237,17,3,2014-04-12 18:36,2014-04-13 02:36,UGBFP,GJFFS
446,369,30,3,2014-04-13 16:46,2014-04-14 06:46,HVOTB,ZGEUR
447,728,23,3,2014-04-26 19:12,2014-04-27 07:12,GPUFS,NHZDZ
448,437,28,1,2014-05-25 23:20,2014-05-26 00:20,TOWMJ,KCPGC
449,181,6,1,2014-05-08 22:30,2014-05-09 05:30,HZIMO,VKDFC
450,626,39,1,2014-04-15 11:43,2014-04-15 14:43,XGNVX,NSLFL
451,717,48,1,2014-04-19 11:41,2014-04-20 04:41,QTAXQ,CUOEX
452,660,16,2,2014-05-04 19:27,2014-05-04 22:27,LKAOD,EUSWL
453,679,28,3,2014-05-06 16:24,2014-05-07 06:24,OZALH,MIPHL
454,648,0,1,2014-04-18 15:30,2014-04-18 19:30,BDEBO,LGXYX
455,707,29,2,2014-04-09 19:36,2014-04-10 03:36,DFBIP,JKXBW
456,411,25,1,2014-04-11 11:00,2014-04-11 16:00,SDVOW,JCSQO
457,258,34,1,2014-04-29 04:44,2014-04-29 07:44,JGAQE,OHCGZ
458,512,34,1,2014-04-28 19:50,2014-04-29 12:50,PEUBD,YHZGH
459,222,33,2,2014-04-14 21:28,2014-04-15 06:28,BHSPF,RAYYE
460,346,0,1,2014-04-15 20:24,2014-04-15 23:24,AABLW,UYFDV
461,248,15,2,2014-04-04 03:53,2014-04-04 12:53,UIUGY,HEWFA
462,511,39,2,2014-04-22 22:15,2014-04-23 00:15,FLTDX,LEGDA
463,464,33,2,2014-05-03 06:32,2014-05-03 16:32,BXVME,YOMLR
464,714,34,3,2014-04-04 17:02,2014-04-05 08:02,DJINZ,VYZRT
465,244,4,3,2014-05-21 08:15,2014-05-22 01:15,NMROF,PZOGH
466,608,13,1,2014-05-24 22:49,2014-05-25 08:49,OFQXG,OGWOM
467,581,3,3,2014-05-21 17:46,2014-05-22 04:46,PONJL,FDQMY
468,233,23,3,2014-05-13 21:36,2014-05-13 23:36,EYIQB,CNQDU
469,202,13,3,2014-05-08 19:51,2014-05-09 12:51,ZNKRD,ZZOIM
470,560,0,3,2014-05-27 09:34,2014-05-27 14:34,DMMVA,CVFRV
471,558,45,2,2014-04-07 20:01,2014-04-08 05:01,WFSES,YUYFK
472,620,29,3,2014-05-06 02:34,2014-05-06 10:34,PMJMH,XDLYV
473,202,35,3,2014-05-28 01:21,2014-05-28 12:21,NJKXV,TDSGB
474,724,33,3,2014-04-09 06:09,2014-04-09 16:09,MLWDR,LBMRA
475,254,50,2,2014-05-04 00:46,2014-05-04 13:46,SVZDF,RCMVU
476,354,0,2,2014-05-29 16:17,2014-05-30 04:17,ZSRWF,IKXCM
477,409,35,2,2014-05-22 12:11,2014-05-22 23:11,AFGCI,IOLAS
478,426,9,1,2014-04-25 00:38,2014-04-25 03:38,DJBFL,ZBJEW
479,230,23,2,2014-04-09 15:21,2014-04-09 22:21,HNGMA,GNXKC
480,654,20,3,2014-05-08 01:02,2014-05-08 03:02,YYDWG,NZOGF
481,678,3,2,2014-05-14 15:27,2014-05-15 03:27,FCBBA,CQMMC
482,506,3,3,2014-05-27 18:36,2014-05-27 21:36,AXJDS,HMGXT
483,690,45,3,2014-04-03 07:35,2014-04-03 21:35,GJJHW,VRNAN
484,378,44,2,2014-04-07 09:16,2014-04-08 01:16,BOIML,GKQAH
485,711,22,2,2014-05-11 02:05,2014-05-11 09:05,ACTAE,QOLMD
486,301,43,2,2014-04-28 12:15,2014-04-28 16:15,FNFKC,VDNET
487,508,27,1,2014-04-01 14:41,2014-04-01 17:41,EKHZP,ICPRD
488,725,14,2,2014-05-08 07:49,2014-05-08 09:49,OKHXZ,PAUAK
489,574,50,3,2014-04-26 09:30,2014-04-26 14:30,OLUQU,EIOIB
490,747,35,1,2014-04-20 20:13,2014-04-21 05:13,NVNGT,MWJAX
491,465,20,1,2014-04-13 22:52,2014-04-14 05:52,YPNXF,KEDMW
492,377,23,3,2014-04-03 13:23,2014-04-04 05:23,EPGSO,TWSVY
493,414,50,2,2014-04-05 06:48,2014-04-05 22:48,ZMYZT,LOIUG
494,283,20,1,2014-04-20 02:07,2014-04-20 10:07,ZMQZP,JRQUI
495,384,19,1,2014-04-04 07:38,2014-04-04 15:38,GPOOY,HIEHJ
496,276,34,3,2014-04-27 21:43,2014-04-28 00:43,NVCCT,HZYDK
497,358,4,3,2014-05-18 09:27,2014-05-18 10:27,HXQAP,ASJWJ
498,407,39,3,2014-04-04 01:14,2014-04-04 07:14,MYXIA,OJHKO
499,341,18,2,2014-04-15 19:42,2014-04-15 21:42,AVEGT,HBWQQ
500,539,9,3,2014-05-25 13:43,2014-05-26 02:43,ZUVDS,DIYIX
501,687,7,1,2014-05-02 06:52,2014-05-03 00:52,WCUCG,CJBQY
502,198,36,3,2014-05-22 18:47,2014-05-22 23:47,DKZER,LKVAW
503,153,10,3,2014-05-24 05:19,2014-05-24 17:19,RXRNI,CHHPV
504,635,5,3,2014-05-13 13:17,2014-05-14 02:17,OKEBS,FAXSU
505,353,4,2,2014-05-19 08:01,2014-05-19 22:01,GDOIQ,QGRFS
506,538,29,2,2014-05-18 17:11,2014-05-18 20:11,ZUPRJ,DTTGJ
507,282,7,1,2014-04-14 09:48,2014-04-15 01:48,WRZRW,NMJUT
508,316,50,3,2014-04-04 05:40,2014-04-04 08:40,DTTTT,EMDMQ
509,451,20,1,2014-05-26 21:48,2014-05-27 11:48,LIOOJ,FACBN
510,750,2,3,2014-05-21 03:18,2014-05-21 09:18,CEFAE,KSCDE
511,335,26,3,2014-04-05 02:48,2014-04-05 19:48,WKGTK,IDLBT
512,310,20,1,2014-05-26 14:44,2014-05-27 08:44,JALGI,AKOTD
513,671,42,2,2014-04-09 11:59,2014-04-09 14:59,XEVIR,VAKZC
514,462,0,2,2014-04-25 05:49,2014-04-25 22:49,PKBAK,PGIUM
515,230,6,2,2014-04-20 07:23,2014-04-20 10:23,SYBVE,PIMSN
516,290,41,3,2014-05-18 15:25,2014-05-18 18:25,ASYBN,IQIKX
517,527,41,1,2014-04-17 06:00,2014-04-17 09:00,CGYCP,CTLNN
518,442,28,1,2014-04-23 14:49,2014-04-24 03:49,IXHDT,JZBQQ
519,708,46,1,2014-05-07 06:28,2014-05-07 09:28,DKAYO,YUFQX
520,496,12,3,2014-04-02 00:30,2014-04-02 18:30,XZKXS,IBGSJ
521,481,14,2,2014-04-12 05:08,2014-04-12 23:08,QHABQ,WEMRU
522,426,15,2,2014-04-03 14:47,2014-04-04 03:47,MLUFK,GMNSV
523,650,38,2,2014-04-29 02:30,2014-04-29 06:30,HADJA,UCLNH
524,335,44,1,2014-04-06 05:53,2014-04-06 09:53,UXRFH,EAKID
525,585,16,2,2014-05-13 12:12,2014-05-13 20:12,YRXXC,EGIBT
526,520,36,2,2014-05-31 01:41,2014-05-31 12:41,ZMMOB,KJBVJ
527,726,46,1,2014-05-02 17:27,2014-05-03 09:27,ULWOM,VPBHR
528,704,14,2,2014-05-13 03:00,2014-05-13 17:00,WRREU,SIIWS
529,593,42,2,2014-05-18 20:08,2014-05-19 05:08,BQKLH,OGBSS
530,211,10,3,2014-04-03 05:35,2014-04-03 08:35,DJNDZ,AUBDR
531,220,36,3,2014-04-13 12:52,2014-04-14 02:52,JVSLB,YLAUV
532,345,5,3,2014-04-25 17:55,2014-04-25 20:55,CFSCC,XTTYA
533,198,40,1,2014-05-22 09:45,2014-05-22 23:45,HXRFP,ZPCUV
534,689,4,3,2014-05-25 17:46,2014-05-26 01:46,CANSN,UEJHG
535,373,36,2,2014-04-23 02:52,2014-04-23 06:52,QNZWK,REOPA
536,350,23,2,2014-05-23 11:42,2014-05-23 16:42,GNZHD,QBRXT
537,228,18,3,2014-05-01 07:02,2014-05-01 15:02,UTACB,CHVHA
538,746,29,2,2014-04-29 16:03,2014-04-30 02:03,RJXWJ,RPPZN
539,527,20,3,2014-04-26 14:05,2014-04-26 15:05,MQPKO,YHPOQ
540,233,29,1,2014-04-17 22:28,2014-04-18 07:28,LYGOV,BOBAZ
541,506,23,2,2014-04-17 00:05,2014-04-17 12:05,VTOVY,WYRXM
542,669,48,3,2014-04-09 06:02,2014-04-09 13:02,GRYZJ,QCUQH
543,660,2,3,2014-05-28 15:23,2014-05-28 17:23,UMGHA,VEASP
544,364,31,3,2014-05-20 19:04,2014-05-21 05:04,MNYDN,ZUMEE
545,151,32,1,2014-04-23 11:43,2014-04-23 18:43,THMWN,LRTBF
546,414,25,3,2014-05-07 11:49,2014-05-08 05:49,EACOI,AJERY
547,311,43,2,2014-04-22 04:39,2014-04-22 11:39,CVKOC,LZEII
548,600,40,2,2014-04-26 19:12,2014-04-27 13:12,LMTHH,IBREW
549,683,36,1,2014-05-21 05:02,2014-05-21 06:02,HXANI,EYXCR
550,491,11,2,2014-04-29 12:30,2014-04-29 22:30,KEXIR,QOTHL
551,421,35,3,2014-05-27 03:51,2014-05-27 13:51,ENIGW,QBOTE
552,726,39,3,2014-04-16 13:50,2014-04-17 04:50,MRNMH,LUMBG
553,618,47,3,2014-04-08 21:06,2014-04-09 15:06,KZDZP,WGRGU
554,257,43,3,2014-04-12 00:07,2014-04-12 02:07,WGDAE,NFHLZ
555,349,44,3,2014-05-13 20:15,2014-05-14 06:15,BHKOZ,EKEYR
556,395,42,2,2014-05-26 21:30,2014-05-27 05:30,FPVVB,TQMWD
557,342,42,1,2014-05-13 12:11,2014-05-13 15:11,OJRGY,NKTUE
558,282,4,1,2014-04-26 18:07,2014-04-27 02:07,SAUYP,ZXXXA
559,424,28,1,2014-04-15 03:43,2014-04-15 18:43,XBTWR,LOTRQ
560,557,42,1,2014-04-29 12:57,2014-04-29 14:57,PIBKU,QCAGQ
561,503,24,2,2014-04-09 03:34,2014-04-09 21:34,VZMBD,FWTZY
562,271,3,2,2014-04-29 12:28,2014-04-30 03:28,FJQUQ,GEWNF
563,475,20,1,2014-04-03 23:56,2014-04-04 12:56,YURVB,LLCPL
564,553,12,1,2014-04-13 22:51,2014-04-14 15:51,RFOEC,JHGLK
565,723,17,3,2014-05-09 23:32,2014-05-10 15:32,JETAR,RGUDK
566,677,4,2,2014-05-06 21:33,2014-05-06 22:33,EDNZZ,STCJO
567,507,28,1,2014-05-22 19:54,2014-05-22 21:54,YBICF,GIVFK
568,733,20,2,2014-04-10 18:37,2014-04-11 01:37,TPUGC,TDEEL
569,188,16,2,2014-05-29 05:50,2014-05-29 17:50,XQONW,YXXWR
570,533,36,3,2014-04-20 00:02,2014-04-20 14:02,TRJMZ,VAPNJ
571,198,49,3,2014-05-06 10:54,2014-05-06 14:54,INZSF,YVHIV
572,538,15,3,2014-04-19 04:52,2014-04-19 17:52,KJSPR,COXZV
573,736,18,2,2014-05-18 06:46,2014-05-19 00:46,TPPPH,CSFTV
574,519,17,3,2014-04-15 23:17,2014-04-16 04:17,QPCJZ,IYCVQ
575,563,19,3,2014-04-23 01:11,2014-04-23 14:11,WOLJA,RSYEH
576,187,13,3,2014-04-24 07:31,2014-04-24 15:31,VOFGK,LPEPD
577,210,38,2,2014-05-09 14:47,2014-05-10 02:47,DBIZA,PDTJB
578,409,9,1,2014-04-04 19:59,2014-04-04 21:59,CRXNH,LAYYK
579,444,29,2,2014-05-06 17:01,2014-05-07 11:01,TITJP,ONZOU
580,630,42,2,2014-04-01 18:54,2014-04-02 01:54,IIHOW,JAHPU
581,406,31,2,2014-05-15 21:45,2014-05-16 01:45,BSQSX,RLNJC
582,433,4,2,2014-05-21 08:46,2014-05-21 10:46,GXMQM,MLJBX
583,407,17,1,2014-05-20 14:10,2014-05-20 19:10,TZZYQ,HIODO
584,185,2,2,2014-05-10 08:11,2014-05-10 09:11,DNHIO,MRUGE
585,187,44,2,2014-05-24 02:52,2014-05-24 19:52,GIWJM,DJSKD
586,650,29,2,2014-05-17 11:21,2014-05-17 15:21,DBHEQ,CBDRM
587,395,21,3,2014-05-23 10:00,2014-05-24 00:00,CNPBX,XWCDN
588,428,36,2,2014-05-20 16:01,2014-05-21 05:01,UTQSN,LASLQ
589,400,33,2,2014-05-26 05:33,2014-05-26 06:33,ZAPHL,FAKCU
590,261,11,2,2014-05-01 04:45,2014-05-01 07:45,NRULG,QRFEM
591,557,3,3,2014-05-06 15:32,2014-05-06 21:32,GLTRS,YLGCY
592,742,28,3,2014-05-06 20:24,2014-05-07 01:24,DNEPF,KXKWO
593,196,25,3,2014-05-27 08:39,2014-05-27 19:39,BEJDZ,PTKOD
594,526,11,2,2014-05-06 16:42,2014-05-07 01:42,TRUXB,IMVYS
595,448,27,2,2014-04-18 16:06,2014-04-19 00:06,UVKGC,KEAHK
596,466,20,1,2014-05-01 13:39,2014-05-01 20:39,JCOHM,OCOXB
597,337,2,2,2014-04-15 04:57,2014-04-15 12:57,FAKEL,NERYP
598,547,6,2,2014-04-26 00:43,2014-04-26 16:43,VBNFV,BOICV
599,300,7,2,2014-05-14 15:11,2014-05-14 23:11,KMMGJ,GEIUP
600,740,28,3,2014-04-15 07:33,2014-04-15 21:33,OIZHU,JTFGQ
601,184,31,1,2014-05-12 04:31,2014-05-12 21:31,BBYQJ,VQDWH
602,277,26,1,2014-05-17 11:46,2014-05-18 01:46,MSJFI,VSJFQ
603,496,34,1,2014-04-04 12:09,2014-04-04 20:09,YNMGS,GFQFK
604,192,48,1,2014-04-24 15:01,2014-04-24 23:01,UXAHH,QFVEG
605,680,50,2,2014-04-25 02:27,2014-04-25 12:27,DVRHN,DHUOT
606,450,30,1,2014-05-21 11:52,2014-05-22 03:52,QBVDN,SFCWD
607,330,9,3,2014-04-07 19:14,2014-04-08 03:14,ZEDUZ,MPHAO
608,223,11,1,2014-05-09 12:21,2014-05-09 22:21,DJNCU,DKBNF
609,375,6,1,2014-05-29 07:59,2014-05-29 12:59,ETBLG,WRSFF
610,616,33,3,2014-04-04 22:50,2014-04-05 06:50,CDQXS,RMKQX
611,608,47,1,2014-05-07 09:41,2014-05-07 11:41,KBFQD,ZFUVL
612,610,32,2,2014-05-09 11:31,2014-05-09 18:31,CSNNC,XETPB
613,397,19,1,2014-05-07 13:58,2014-05-08 05:58,IVMTZ,UCZSE
614,463,33,1,2014-05-14 15:05,2014-05-14 20:05,URXHU,KTKBV
615,647,44,1,2014-05-09 03:48,2014-05-09 05:48,VSWAA,SKERX
616,170,20,2,2014-04-26 14:37,2014-04-26 23:37,UCSZD,AVQRO
617,334,7,3,2014-04-05 20:37,2014-04-06 11:37,NSYOX,LQDFN
618,231,22,1,2014-04-19 08:26,2014-04-20 02:26,BWPPQ,XDJUP
619,153,18,3,2014-04-19 14:50,2014-04-19 23:50,PMUYQ,SZOIH
620,405,24,1,2014-05-20 11:22,2014-05-20 18:22,DXMQP,FVBRA
621,422,31,2,2014-04-01 11:17,2014-04-01 20:17,QXTDX,GTVNK
622,313,49,2,2014-04-09 13:39,2014-04-10 05:39,ZTLOH,PHNBH
623,639,15,3,2014-05-31 04:44,2014-05-31 13:44,WHQGS,THHWB
624,413,49,3,2014-05-10 04:19,2014-05-10 16:19,LPULX,TCLQQ
625,540,40,2,2014-04-08 17:24,2014-04-09 00:24,JGTIJ,UVAAC
626,309,28,3,2014-05-29 11:49,2014-05-29 17:49,CGFKI,MKLGB
627,157,7,3,2014-04-13 23:24,2014-04-14 09:24,GYOGN,ICKSF
628,703,39,3,2014-04-02 12:54,2014-04-03 04:54,OJSVQ,JMYSS
629,335,8,1,2014-05-25 18:01,2014-05-26 11:01,KWJID,RKYMX
630,255,11,1,2014-05-20 13:55,2014-05-20 23:55,YWBHE,QRQNB
631,417,49,1,2014-05-28 13:38,2014-05-28 16:38,KEZDW,RORVP
632,321,15,1,2014-05-07 13:34,2014-05-08 04:34,WLXUN,JFRKX
633,705,39,3,2014-04-10 23:41,2014-04-11 12:41,PXYER,ZLGOB
634,484,47,3,2014-05-29 12:58,2014-05-30 06:58,ZKTGP,ICWBM
635,166,39,2,2014-05-31 00:25,2014-05-31 02:25,THCSI,WETQI
636,398,11,3,2014-05-09 17:37,2014-05-10 11:37,OHXMT,UZNUB
637,637,36,1,2014-04-08 17:26,2014-04-09 10:26,LRRFO,OKKIJ
638,735,19,2,2014-05-22 10:09,2014-05-22 17:09,KKUXH,MNKYQ
639,355,22,3,2014-04-06 23:30,2014-04-07 01:30,NEMKX,JFZOI
640,449,34,3,2014-04-15 14:39,2014-04-15 22:39,FSNQO,KLWII
641,475,18,3,2014-05-09 05:09,2014-05-09 12:09,LOTTI,JZXJW
642,529,45,3,2014-04-02 05:46,2014-04-02 11:46,HLZZS,OXEGT
643,432,27,1,2014-05-17 16:13,2014-05-17 22:13,QRKOY,RBJRZ
644,336,45,2,2014-05-02 20:30,2014-05-03 12:30,YPTKQ,TANXY
645,242,42,3,2014-04-10 18:15,2014-04-11 07:15,SLLPZ,RPWPD
646,702,7,3,2014-05-25 04:34,2014-05-25 05:34,CNCVJ,JBBFF
647,562,12,2,2014-04-14 20:26,2014-04-15 02:26,XTLLL,GBUCR
648,310,28,2,2014-05-13 14:02,2014-05-14 08:02,HMEUY,MBNQL
649,243,47,2,2014-05-20 14:53,2014-05-20 22:53,ZEPCW,TQUZZ
650,578,4,3,2014-04-08 06:30,2014-04-08 18:30,SNPNA,FXPAZ
651,515,42,1,2014-05-07 23:34,2014-05-08 02:34,YXLHF,XUDWC
652,498,25,1,2014-04-01 21:41,2014-04-02 11:41,OIEQQ,MYIOE
653,342,0,2,2014-05-22 23:18,2014-05-23 02:18,TOOGD,VYFBG
654,734,23,2,2014-05-19 13:31,2014-05-20 06:31,BHZCF,YJJEC
655,292,3,1,2014-04-11 18:05,2014-04-12 08:05,GPQZX,GPCJG
656,654,23,1,2014-05-16 21:46,2014-05-17 14:46,AKGPJ,LJKYO
657,258,29,3,2014-05-09 09:26,2014-05-09 19:26,LKEIP,UGFOE
658,480,42,1,2014-04-21 19:38,2014-04-22 07:38,QIXKJ,OPAPL
659,271,15,2,2014-04-22 18:42,2014-04-23 00:42,XSUPX,CAVHX
660,432,1,2,2014-05-29 02:10,2014-05-29 12:10,JCIVU,BASGP
661,412,42,2,2014-04-04 04:34,2014-04-04 16:34,NHHLC,HPPBR
662,637,23,3,2014-05-27 19:12,2014-05-28 01:12,UJECU,QGQGO
663,600,7,2,2014-05-11 12:30,2014-05-11 23:30,DKJWC,SVPJP
