1574,190,1682,C
1575,127,1666,R
1576,76,1840,C
1577,110,729,C
1578,238,274,C
1579,147,1088,W
1580,205,330,C
1581,96,1413,W
1582,60,43,C
1583,119,1483,R
1584,125,449,R
1585,40,818,C
1586,232,353,C
1587,25,318,C
1588,151,1246,W
1589,183,236,C
1590,133,1761,C
1591,32,549,W
1592,94,208,C
1593,49,154,C
1594,210,359,R
1595,94,1938,R
1596,26,391,C
1597,79,1361,W
1598,160,1806,R
1599,81,257,W
1600,224,103,C
1601,27,1770,W
1602,37,389,R
1603,249,494,R
1604,216,917,W
1605,202,1625,W
1606,140,739,C
1607,9,5,C
1608,241,1118,R
1609,97,1747,R
1610,169,1674,R
1611,163,818,C
1612,11,185,W
1613,173,1337,R
1614,4,311,W
1615,192,1356,W
1616,145,461,C
1617,239,973,R
1618,194,455,W
1619,162,239,W
1620,108,1732,R
1621,174,1837,R
1622,41,282,R
1623,209,482,W
1624,82,1414,R
1625,129,1538,R
1626,214,334,R
1627,228,1575,R
1628,148,1872,R
1629,49,1320,R
1630,211,1865,R
1631,136,1511,W
1632,177,125,W
1633,102,471,C
1634,25,1558,C
1635,187,1531,W
1636,34,1398,R
1637,52,1403,C
1638,166,775,R
1639,55,1601,R
1640,183,1180,W
1641,22,956,R
1642,237,588,W
1643,193,398,W
1644,136,489,C
1645,165,842,R
1646,53,1688,W
1647,211,1318,C
1648,174,1834,R
1649,97,354,W
1650,50,544,C
1651,137,637,R
1652,102,174,C
1653,75,666,W
1654,24,174,W
1655,115,612,C
1656,49,809,C
1657,201,581,R
1658,240,1922,C
1659,128,961,C
1660,28,1879,W
1661,84,544,R
1662,109,1241,W
1663,47,620,C
1664,169,1504,R
1665,229,550,W
1666,116,1220,R
1667,184,313,R
1668,161,195,R
1669,51,941,W
1670,77,162,R
1671,232,41,R
1672,6,1336,R
1673,127,317,R
1674,201,367,C
1675,101,1580,W
1676,68,666,C
1677,184,1309,C
1678,247,3,W
1679,84,1871,W
1680,68,1459,R
1681,143,655,C
1682,121,1585,R
1683,82,565,C
1684,75,923,W
1685,175,869,W
1686,74,1128,W
1687,187,122,C
1688,44,597,C
1689,244,154,C
1690,165,454,C
1691,84,1372,W
1692,152,1839,C
1693,5,1836,C
1694,42,536,W
1695,147,1055,W
1696,45,1185,C
1697,182,758,W
1698,225,172,R
1699,46,1655,W
1700,115,1404,C
1701,66,1118,R
1702,31,824,R
1703,75,1924,R
1704,71,504,W
1705,144,700,R
1706,59,1802,C
1707,242,1027,R
1708,48,1210,W
1709,191,30,W
1710,107,940,C
1711,6,230,W
1712,183,1911,W
1713,88,884,C
1714,207,351,R
1715,164,1152,R
1716,79,1259,W
1717,210,1610,W
1718,26,1156,R
1719,65,71,R
1720,21,1811,W
1721,14,1952,W
1722,39,1908,C
1723,116,1132,R
1724,65,1659,R
1725,15,697,C
1726,173,253,W
1727,3,929,C
1728,163,1220,W
1729,114,1417,W
1730,159,1604,C
1731,60,510,R
1732,172,113,W
1733,242,1708,R
1734,110,605,W
1735,83,113,C
1736,139,1798,C
1737,90,275,W
1738,209,168,W
1739,137,1146,R
1740,143,1494,R
1741,53,1023,W
1742,127,336,W
1743,188,1272,R
1744,172,776,W
1745,50,1112,R
1746,95,1290,R
1747,154,492,C
1748,118,357,W
1749,100,489,C
1750,64,81,R
1751,5,1373,R
1752,93,474,W
1753,54,454,W
1754,238,1513,W
1755,69,942,W
1756,206,1069,C
1757,182,1206,R
1758,174,1018,R
1759,249,1558,C
1760,5,485,R
1761,27,650,W
1762,210,1619,C
1763,181,650,R
1764,71,968,W
1765,21,1781,R
1766,97,90,W
1767,176,975,W
1768,75,1648,W
1769,85,285,W
1770,168,1269,R
1771,143,1842,R
1772,95,1778,W
1773,43,320,C
1774,59,604,C
1775,179,1454,R
1776,45,1938,C
1777,108,267,R
1778,229,1063,W
1779,122,68,W
1780,140,859,W
1781,221,1796,W
1782,135,1858,R
1783,87,265,C
1784,78,1640,R
1785,73,1068,C
1786,145,1818,W
1787,161,1734,C
1788,46,198,C
1789,32,1615,C
1790,90,360,C
1791,55,1617,R
1792,136,36,R
1793,100,1865,C
1794,24,460,C
1795,65,957,C
1796,192,146,W
1797,36,261,C
1798,225,1794,W
1799,153,745,W
1800,72,7,C
1801,138,1722,C
1802,122,611,W
1803,190,577,R
1804,147,1398,R
1805,83,1879,R
1806,46,998,C
1807,170,1480,C
1808,22,847,W
1809,95,1498,W
1810,134,1197,C
1811,174,1279,R
1812,199,1391,W
1813,248,104,W
1814,29,25,C
1815,36,728,R
1816,95,702,C
1817,20,1561,C
1818,150,1794,C
1819,119,393,C
1820,103,1865,C
1821,39,893,R
1822,13,278,C
1823,195,1470,R
1824,222,578,W
1825,174,1138,R
1826,225,1409,W
1827,196,1530,C
1828,60,557,R
1829,184,813,W
1830,218,1273,C
1831,140,869,W
1832,171,764,C
1833,201,1669,R
1834,169,1212,C
1835,171,1979,R
1836,1,42,W
1837,131,1391,C
1838,175,1756,W
1839,161,421,C
1840,163,1373,W
1841,24,788,R
1842,59,1265,C
1843,218,90,W
1844,21,1595,R
1845,44,1825,R
1846,244,1631,R
1847,127,1468,W
1848,240,775,R
1849,190,330,R
1850,115,673,C
1851,174,84,R
1852,74,1379,R
1853,58,1655,C
1854,161,172,R
1855,69,765,W
1856,218,753,W
1857,214,1036,R
1858,134,1107,W
1859,166,1694,W
1860,8,713,C
1861,29,435,C
1862,24,372,R
1863,60,1328,R
1864,203,1689,C
1865,125,72,C
1866,158,1643,C
1867,3,559,R
1868,55,605,R
1869,182,1777,W
1870,47,466,W
1871,106,1034,C
1872,196,1162,C
1873,16,1508,W
1874,244,1396,W
1875,46,299,W
1876,149,533,C
1877,23,1821,R
1878,224,782,C
1879,187,165,W
1880,39,361,C
1881,2,1557,C
1882,14,526,R
1883,20,206,C
1884,42,1176,C
1885,142,448,C
1886,15,370,R
1887,35,265,R
1888,41,1619,C
1889,25,1867,C
1890,167,976,W
1891,51,226,R
1892,219,869,R
1893,81,14,C
1894,201,206,W
1895,100,1783,W
1896,10,1696,C
1897,66,1059,R
1898,240,1587,C
1899,245,1526,C
1900,193,60,W
1901,73,1813,R
1902,184,1720,R
1903,115,978,W
1904,182,1229,W
1905,245,978,C
1906,44,788,R
1907,52,1507,C
1908,30,1296,W
1909,1,21,W
1910,70,728,W
1911,10,289,R
1912,70,1091,R
1913,16,36,R
1914,236,1951,C
1915,76,1225,C
1916,242,1516,R
1917,95,1048,C
1918,206,1638,W
1919,178,1145,C
1920,2,776,R
1921,152,151,C
1922,167,181,R
1923,238,506,W
1924,157,1644,C
1925,173,172,R
1926,141,1012,W
1927,163,833,C
1928,56,574,C
1929,172,1586,C
1930,98,847,W
1931,179,1339,W
1932,19,1412,W
1933,83,621,R
1934,11,1490,R
1935,27,1463,W
1936,95,542,W
1937,46,1263,C
1938,108,1396,C
1939,158,1619,R
1940,148,1887,R
1941,151,1455,C
1942,189,703,W
1943,228,904,R
1944,31,1506,R
1945,234,916,W
1946,240,808,R
1947,30,812,C
1948,137,1516,C
1949,79,569,C
1950,161,189,R
1951,114,1851,R
1952,64,1140,W
1953,215,380,W
1954,22,907,W
1955,147,775,R
1956,213,975,R
1957,225,647,W
1958,70,948,W
1959,206,204,R
1960,169,1908,W
1961,221,147,W
1962,175,119,C
1963,18,996,W
1964,53,278,R
1965,65,1331,W
1966,70,224,C
1967,234,467,W
1968,234,1752,R
1969,209,1522,R
1970,204,1307,W
1971,28,585,C
1972,99,1790,W
1973,207,37,W
1974,218,944,W
1975,124,128,R
1976,62,1158,C
1977,73,1056,R
1978,209,846,C
1979,228,331,W
1980,115,1332,C
1981,205,1817,R
1982,141,370,C
1983,197,1372,R
1984,120,1083,C
1985,153,1817,C
1986,124,759,R
1987,219,1131,C
1988,239,1288,R
1989,161,145,C
1990,198,59,C
1991,72,75,W
1992,207,1352,W
1993,169,1658,C
1994,36,1438,R
1995,52,24,W
1996,30,445,W
1997,203,1841,W
1998,102,406,W
1999,81,61,R
2000,6,390,C
2001,233,857,R
2002,226,1570,W
2003,38,1042,C
2004,128,1732,W
2005,246,1512,R
2006,212,1673,W
2007,198,783,W
2008,75,641,R
2009,67,810,C
2010,170,694,W
2011,153,1030,C
2012,30,1213,W
2013,68,400,C
2014,52,1239,W
2015,241,588,R
2016,247,835,C
2017,247,1035,W
2018,26,1365,R
2019,82,1232,W
2020,31,476,W
2021,4,1993,C
2022,149,725,W
2023,160,1952,W
2024,223,463,R
2025,6,784,C
2026,237,1458,W
2027,76,1221,C
2028,97,883,C
2029,164,868,C
2030,82,1353,R
2031,115,1196,W
2032,91,769,C
2033,115,311,R
2034,214,1184,W
2035,12,710,W
2036,15,1441,C
2037,31,1075,W
2038,204,1755,C
2039,137,946,W
2040,95,247,W
2041,177,1462,C
2042,231,298,W
2043,86,1129,R
2044,174,206,W
2045,134,92,W
2046,138,1411,W
2047,46,112,C
2048,16,624,C
2049,122,1888,C
2050,96,178,W
2051,153,1102,W
2052,30,1445,W
2053,130,207,C
2054,7,972,W
2055,95,949,R
2056,159,690,C
2057,127,400,C
2058,205,1251,C
2059,1,315,C
2060,15,740,W
2061,242,280,W
2062,176,1302,C
2063,212,1371,C
2064,229,93,R
2065,135,1369,R
2066,94,1260,W
2067,179,1387,C
2068,47,1905,R
2069,28,839,R
2070,239,451,C
2071,193,1648,W
2072,192,713,R
2073,124,777,R
2074,151,1510,C
2075,2,215,W
2076,169,1362,R
2077,199,1297,C
2078,175,656,W
2079,107,296,C
2080,218,1647,W
2081,213,1305,R
2082,248,819,R
2083,6,1677,W
2084,190,503,C
2085,174,1985,C
2086,17,232,W
2087,204,1329,C
2088,51,1120,C
2089,139,179,C
2090,239,214,R
2091,43,1222,W
2092,180,1304,C
2093,149,600,W
2094,60,135,R
2095,228,428,R
2096,178,108,C
2097,231,1224,C
2098,167,1988,W
2099,177,639,C
2100,57,1309,W
2101,144,860,W
2102,120,293,W
2103,18,442,R
2104,166,458,C
2105,177,859,W
2106,153,936,W
2107,176,363,R
2108,70,1555,R
2109,16,1916,R
2110,173,902,W
2111,241,1968,C
2112,159,1111,W
2113,222,838,C
2114,190,253,R
2115,219,1107,C
2116,3,1954,R
2117,119,1167,W
2118,169,259,R
2119,245,386,W
2120,80,1575,W
2121,26,1644,R
2122,5,104,C
2123,82,53,W
2124,62,1210,R
2125,135,632,R
2126,90,517,C
2127,166,618,R
2128,183,772,W
2129,21,467,W
2130,93,455,C
2131,104,1384,R
2132,99,1826,R
2133,139,689,R
2134,147,1642,C
2135,13,513,W
2136,219,1078,R
2137,29,481,W
2138,152,1718,C
2139,177,79,C
2140,130,1682,W
2141,224,662,R
2142,125,939,C
2143,131,1405,R
2144,193,1761,R
2145,202,1948,C
2146,37,134,R
2147,103,1204,R
2148,20,1179,R
2149,207,1092,C
2150,60,1449,W
2151,88,1270,R
2152,181,598,W
2153,96,780,R
2154,14,1858,W
2155,21,794,W
2156,142,1958,W
2157,181,1598,R
2158,234,133,W
2159,237,415,C
2160,193,887,W
2161,169,809,W
2162,46,1253,W
2163,92,1568,C
2164,18,1534,W
2165,217,1408,W
2166,32,916,W
2167,91,44,W
2168,96,789,C
2169,34,751,R
2170,217,830,C
2171,85,1638,C
2172,232,278,C
2173,144,1703,C
2174,2,1981,R
2175,48,914,W
2176,235,830,W
2177,37,1795,W
2178,182,1442,C
2179,130,1137,C
2180,109,113,C
2181,141,1261,W
2182,5,216,W
2183,194,797,R
2184,43,1423,C
2185,1,673,W
2186,222,743,R
2187,1,185,R
2188,59,1244,C
2189,141,1846,C
2190,54,1866,C
2191,211,658,W
2192,85,492,C
2193,156,184,R
2194,162,1080,C
2195,185,1345,R
2196,174,491,R
2197,60,1255,R
2198,117,1314,W
2199,119,1208,C
2200,12,506,R
2201,77,956,R
2202,138,1268,R
2203,18,104,R
2204,228,1839,W
2205,57,1581,W
2206,216,204,R
2207,24,952,W
2208,12,1358,C
2209,134,258,C
2210,97,724,R
2211,64,1463,C
2212,162,405,R
2213,110,1376,R
2214,115,1351,W
2215,196,983,W
2216,230,399,W
2217,219,48,W
2218,210,1410,W
2219,80,423,R
2220,148,766,W
2221,192,1079,W
2222,249,1603,W
2223,57,1370,R
2224,22,186,R
2225,30,519,W
2226,87,558,C
2227,239,920,W
2228,15,970,R
2229,134,1170,R
2230,223,1757,C
2231,178,823,C
2232,69,817,W
2233,109,824,W
2234,196,1714,R
2235,157,958,W
2236,138,625,W
2237,185,1708,C
2238,232,1459,C
2239,46,57,W
2240,85,1472,C
2241,189,161,C
2242,177,1282,C
2243,33,969,R
2244,22,1361,W
2245,155,1174,C
2246,189,1547,R
2247,165,1177,W
2248,33,1898,W
2249,233,1076,R
2250,212,65,W
2251,246,233,R
2252,193,1159,W
2253,66,1932,W
2254,128,755,W
2255,137,1698,C
2256,81,1103,C
2257,193,1133,R
2258,168,522,R
2259,225,1451,C
2260,107,943,R
2261,32,144,W
2262,63,1989,W
2263,169,680,W
2264,110,1529,C
2265,169,1636,W
2266,1,1930,C
2267,0,771,R
2268,162,1027,R
2269,154,1066,W
2270,64,106,R
2271,27,1017,W
2272,233,1427,C
2273,246,575,C
2274,50,759,C
2275,13,1921,C
2276,211,1137,C
2277,98,74,R
2278,144,1759,C
2279,23,109,R
2280,244,855,W
2281,94,1494,W
2282,28,1220,C
2283,6,682,C
2284,100,1942,W
2285,120,1960,W
2286,159,852,W
2287,90,1776,C
2288,101,841,C
2289,210,1920,W
2290,105,493,C
2291,57,378,R
2292,18,573,W
2293,214,932,W
2294,6,1481,W
2295,243,255,C
2296,139,340,W
2297,112,433,R
2298,162,408,W
2299,102,1127,C
2300,112,1566,W
2301,174,810,C
2302,232,1872,W
2303,173,1934,W
2304,198,692,W
2305,202,53,C
2306,161,1807,C
2307,55,1992,C
2308,0,812,C
2309,188,1183,W
2310,22,937,C
2311,181,1271,C
2312,116,89,W
2313,200,859,W
2314,188,237,C
2315,134,125,W
2316,79,1113,R
2317,106,1415,W
2318,41,1403,C
2319,118,973,R
2320,167,1514,R
2321,118,930,C
2322,34,533,R
2323,89,1139,R
2324,140,748,W
2325,180,1211,C
2326,64,1037,W
2327,143,1299,C
2328,172,1704,C
2329,210,515,R
2330,73,998,W
2331,19,193,C
2332,105,1140,R
2333,226,1093,R
2334,220,1729,W
2335,155,1423,R
2336,31,829,C
2337,113,913,C
2338,148,1454,W
2339,92,1124,C
2340,54,177,W
2341,109,38,C
2342,26,1018,R
2343,211,498,W
2344,141,226,R
2345,120,683,W
2346,236,856,R
2347,87,1216,C
2348,221,862,W
2349,72,1347,W
2350,246,1695,C
2351,108,891,R
2352,141,70,C
2353,227,342,W
2354,74,1879,C
2355,125,1490,C
2356,174,996,W
2357,207,1341,C
2358,125,699,R
2359,103,1720,C
2360,25,1755,R
2361,162,985,R
2362,221,1469,W
2363,215,1243,R
2364,145,1959,R
2365,4,539,W
2366,31,1591,C
2367,186,636,W
2368,7,270,C
2369,25,1730,W
2370,163,552,C
2371,222,81,R
2372,179,1382,C
2373,233,1313,R
2374,221,1124,R
2375,53,329,C
2376,100,911,R
2377,97,697,C
2378,144,180,R
2379,245,647,W
2380,128,1472,R
2381,88,113,C
2382,153,499,W
2383,131,1736,W
2384,201,1722,W
2385,21,932,W
2386,168,1849,R
2387,238,1088,R
2388,24,259,R
2389,42,1819,R
2390,144,1107,C
2391,24,783,R
2392,117,720,W
2393,32,1891,W
2394,188,622,C
2395,186,486,W
2396,235,1088,R
2397,199,1551,C
2398,124,685,C
2399,45,731,R
2400,44,1981,R
2401,9,6,W
2402,174,1358,W
2403,96,1613,W
2404,104,591,R
2405,41,1389,R
2406,114,784,W
2407,40,1030,W
2408,93,1799,C
2409,160,32,R
2410,207,241,W
2411,97,1138,R
2412,119,997,W
2413,81,154,W
2414,45,303,R
2415,21,1819,C
2416,123,1147,R
2417,243,1116,W
2418,146,1682,C
2419,212,1423,R
2420,149,1116,C
2421,216,1799,C
2422,30,174,W
2423,220,1853,W
2424,37,424,W
2425,0,988,C
2426,76,972,W
2427,228,1057,R
2428,145,56,R
2429,49,1898,C
2430,99,1297,R
2431,36,747,W
2432,91,1281,W
2433,248,958,W
2434,50,1388,W
2435,17,668,W
2436,228,1133,C
2437,126,1569,C
2438,42,1611,W
2439,115,1370,W
2440,72,191,C
2441,246,346,C
2442,235,1884,W
2443,223,881,W
2444,246,1318,W
2445,36,1211,R
2446,172,1692,W
2447,207,1281,C
2448,36,1204,R
2449,79,1072,C
2450,218,790,W
2451,202,916,W
2452,109,1590,W
2453,85,456,R
2454,1,1163,C
2455,92,41,R
2456,173,1709,R
2457,155,1720,W
2458,237,1370,C
2459,215,127,C
2460,42,375,C
2461,89,203,W
2462,136,839,R
2463,106,88,C
2464,41,1471,W
2465,236,1982,C
2466,188,1993,C
2467,67,880,C
2468,35,1883,W
2469,153,1017,W
2470,45,750,C
2471,233,1197,R
2472,90,1195,W
2473,80,1920,W
2474,18,1074,W
2475,137,128,C
2476,203,384,R
2477,48,1936,R
2478,214,1878,W
2479,38,246,R
2480,63,221,W
2481,207,1345,W
2482,39,602,W
2483,123,1016,W
2484,190,1954,W
2485,194,1764,R
2486,165,594,R
2487,54,1348,R
2488,194,1143,W
2489,221,1984,W
2490,54,1112,W
2491,164,532,W
2492,225,585,W
2493,154,1715,W
2494,245,710,C
2495,193,1689,C
2496,209,1181,R
2497,86,446,R
2498,2,385,W
2499,196,845,W
2500,225,1816,R
2501,193,219,R
2502,113,388,R
2503,133,307,R
2504,179,1857,W
2505,71,980,W
2506,82,1066,C
2507,153,1663,C
2508,194,71,R
2509,204,721,R
2510,96,545,C
2511,94,125,C
2512,71,1238,W
2513,47,1847,W
2514,31,1513,R
2515,16,1261,W
2516,179,1298,C
2517,185,846,R
2518,5,1613,C
2519,30,1357,W
2520,122,233,C
2521,109,16,C
2522,11,805,W
2523,33,1715,W
2524,101,476,C
2525,110,1500,R
2526,132,1281,W
2527,140,543,C
2528,50,991,W
2529,118,1405,C
2530,36,1127,R
2531,130,1260,W
2532,24,813,C
2533,102,520,C
2534,179,861,R
2535,157,1385,C
2536,176,1979,C
2537,53,972,R
2538,11,608,R
2539,225,1864,R
2540,196,345,C
2541,14,806,W
2542,107,1385,C
2543,245,815,W
2544,144,1626,W
2545,52,589,W
2546,230,1367,W
2547,50,257,C
2548,70,947,C
2549,141,1718,W
2550,72,1590,R
2551,33,967,R
2552,153,1727,W
2553,155,660,R
2554,7,1075,W
2555,167,1080,W
2556,30,53,W
2557,123,757,C
2558,133,248,C
2559,45,1323,C
2560,208,695,C
2561,0,248,C
2562,8,1996,R
2563,218,319,R
2564,43,86,W
2565,50,94,C
2566,233,1132,R
2567,22,288,C
2568,181,589,R
2569,43,1256,W
2570,145,950,C
2571,84,1081,C
2572,193,301,W
2573,224,1622,R
2574,75,1083,R
2575,61,1024,W
2576,0,1891,W
2577,1,908,W
2578,216,950,W
2579,78,827,R
2580,154,1211,R
2581,2,1811,W
2582,53,481,R
2583,205,684,C
2584,171,439,C
2585,48,1916,W
2586,89,631,R
2587,29,489,W
2588,187,723,W
2589,68,1032,C
2590,239,1900,R
2591,194,258,R
2592,90,961,W
2593,212,1636,C
2594,37,195,W
2595,36,1602,R
2596,157,813,R
2597,167,558,C
2598,218,330,C
2599,64,336,R
2600,183,112,W
2601,41,58,C
2602,81,780,C
2603,80,741,C
2604,172,642,R
2605,32,1188,C
2606,210,1862,C
2607,199,901,C
2608,246,1209,C
2609,14,1606,R
2610,133,1833,C
2611,125,1385,W
2612,198,928,C
2613,5,1786,W
2614,151,932,R
2615,154,1536,W
2616,239,58,W
2617,94,1789,R
2618,139,199,W
2619,164,1394,C
2620,147,36,W
2621,38,678,C
2622,42,1909,R
2623,133,1051,C
2624,162,778,W
2625,77,1240,R
2626,135,1745,C
2627,68,166,C
2628,11,1562,R
2629,167,493,R
2630,0,1144,R
2631,118,650,C
2632,233,672,W
2633,70,228,W
2634,148,1932,W
2635,127,1324,C
2636,89,1845,C
2637,214,1659,C
2638,128,937,W
2639,80,1967,C
2640,103,1942,W
2641,242,1305,C
2642,79,815,W
2643,53,470,R
2644,187,1750,R
2645,94,256,R
2646,79,1048,C
2647,170,1940,W
2648,16,1118,C
2649,215,1901,R
2650,8,1565,C
2651,220,225,R
2652,96,157,C
2653,63,680,W
2654,174,1714,C
2655,0,1467,C
2656,163,1601,W
2657,167,852,C
2658,0,972,W
2659,1,1863,R
2660,201,736,C
2661,53,540,C
2662,154,1310,R
2663,117,594,W
2664,86,76,R
2665,221,362,R
2666,128,1482,R
2667,97,1040,R
2668,216,1462,C
2669,225,734,R
2670,49,1713,R
2671,199,433,R
2672,160,1142,R
2673,148,679,C
2674,245,753,W
2675,94,1457,C
2676,8,25,C
2677,130,906,C
2678,79,1014,R
2679,223,1329,W
2680,49,1684,R
2681,46,1270,W
2682,128,44,R
2683,69,599,C
2684,162,1380,C
2685,112,643,R
2686,240,139,W
2687,231,448,W
2688,225,1964,R
2689,245,892,W
2690,69,1428,W
2691,99,277,C
2692,242,719,W
2693,158,1728,C
2694,88,1481,C
2695,94,995,W
2696,128,1026,R
2697,25,957,W
2698,41,977,R
2699,200,1727,C
2700,1,1368,C
2701,81,1658,C
2702,68,995,R
2703,67,386,W
2704,7,570,W
2705,29,155,R
2706,43,1905,W
2707,145,1174,R
2708,44,252,C
2709,158,1409,C
2710,92,820,R
2711,23,1395,W
2712,173,786,R
2713,148,1319,W
2714,123,1088,C
2715,87,1303,R
2716,188,120,R
2717,182,992,W
2718,49,502,C
2719,144,878,W
2720,14,1984,C
2721,237,1873,R
2722,195,381,W
2723,67,910,R
2724,163,1621,W
2725,170,931,R
2726,202,1644,C
2727,152,1993,C
2728,4,1752,R
2729,6,1367,W
2730,108,1417,W
2731,242,945,R
2732,182,220,R
2733,168,658,R
2734,33,819,C
2735,185,986,C
2736,79,1538,R
2737,160,614,C
2738,227,143,R
2739,197,1020,R
2740,236,1011,W
2741,248,1348,C
2742,231,74,W
2743,233,226,R
2744,238,241,W
2745,153,848,W
2746,217,465,R
2747,2,419,C
2748,26,800,R
2749,197,184,C
2750,96,1962,R
2751,81,709,W
2752,244,525,C
2753,104,1822,W
2754,102,191,C
2755,193,1500,C
2756,28,1582,C
2757,155,1265,W
2758,26,675,C
2759,137,110,C
2760,7,602,W
2761,222,116,R
2762,35,1503,C
2763,110,407,W
2764,5,1663,C
2765,112,683,C
2766,89,1252,W
2767,77,835,W
2768,243,1300,C
2769,54,1042,W
2770,90,353,W
2771,21,973,R
2772,211,1650,W
2773,44,1685,C
2774,194,1069,C
2775,132,1798,R
2776,29,183,C
2777,146,1361,W
2778,56,1228,R
2779,247,1896,W
2780,137,218,R
2781,119,1670,C
2782,120,1214,C
2783,6,131,C
2784,230,1263,W
2785,177,1703,C
2786,69,733,C
2787,205,492,W
2788,188,1550,C
2789,0,1921,R
2790,241,159,W
2791,189,297,C
2792,184,407,W
2793,2,1189,C
2794,230,716,R
2795,162,315,W
2796,196,1936,R
2797,127,1247,C
2798,107,339,R
2799,87,277,W
2800,63,1740,R
2801,90,1735,C
2802,230,816,R
2803,204,1350,R
2804,129,1655,R
2805,116,145,R
2806,47,839,C
2807,163,759,C
2808,176,1486,R
2809,233,521,R
2810,140,1365,R
2811,158,802,R
2812,175,1492,R
2813,212,1663,W
2814,29,1760,C
2815,217,1449,R
2816,164,509,W
2817,157,1645,C
2818,126,352,R
2819,102,1484,C
2820,141,661,W
2821,83,830,W
2822,183,863,R
2823,201,1144,W
2824,52,1693,W
2825,85,1654,C
2826,28,122,R
2827,18,500,R
2828,88,853,R
2829,37,1715,C
2830,3,1646,R
2831,214,1522,W
2832,51,791,C
2833,188,1136,R
2834,205,1922,R
2835,209,757,R
2836,221,1242,R
2837,215,940,C
2838,18,1698,R
2839,18,57,W
2840,1,584,W
2841,66,204,C
2842,126,1127,W
2843,161,31,W
2844,99,1674,C
2845,217,1942,C
2846,213,1578,C
2847,130,1654,W
2848,164,470,C
2849,93,1143,C
2850,71,724,W
2851,127,1644,C
2852,41,1020,R
2853,146,1786,C
2854,23,308,W
2855,94,444,R
2856,16,947,C
2857,113,1767,W
2858,50,757,W
2859,91,1998,C
2860,28,374,C
2861,197,120,R
2862,70,1665,W
2863,65,1221,C
2864,168,218,R
2865,177,1317,R
2866,143,1502,C
2867,42,1116,C
2868,100,1187,R
2869,84,1019,R
2870,207,254,W
2871,145,974,R
2872,157,810,W
2873,125,1903,W
2874,6,139,W
2875,135,92,C
2876,117,1537,W
2877,109,1842,W
2878,63,59,W
2879,93,429,C
2880,212,1178,R
2881,24,562,C
2882,123,480,C
2883,194,1758,R
2884,92,1665,W
2885,128,1299,R
2886,102,1668,C
2887,147,887,R
2888,196,559,C
2889,235,1686,W
2890,208,471,R
2891,216,1604,C
2892,19,1567,W
2893,5,1348,W
2894,196,517,W
2895,79,143,W
2896,86,638,C
2897,55,405,C
2898,237,1567,R
2899,144,885,R
2900,145,1604,C
2901,97,1640,W
2902,241,1121,R
2903,169,1317,W
2904,37,1880,C
2905,3,684,C
2906,20,1503,C
2907,94,35,W
2908,220,708,R
2909,161,1102,C
2910,100,1820,W
2911,2,539,W
2912,151,847,R
2913,16,1190,W
2914,248,933,C
2915,54,1224,C
2916,181,360,C
2917,148,1115,W
2918,104,202,W
2919,9,240,C
2920,152,741,C
2921,152,218,W
2922,99,1233,R
2923,145,737,C
2924,228,1698,C
2925,238,930,W
2926,197,956,R
2927,212,439,C
2928,71,460,R
2929,13,1783,R
2930,179,1416,W
2931,141,1539,R
2932,141,600,W
2933,77,48,R
2934,156,1795,R
2935,184,682,R
2936,66,544,R
2937,38,140,R
2938,154,712,W
2939,33,1802,W
2940,210,1568,W
2941,169,1585,R
2942,201,854,W
2943,196,159,W
2944,64,1208,R
2945,160,303,R
2946,34,1269,W
2947,128,603,C
2948,104,1581,W
2949,193,509,R
2950,227,708,W
2951,232,1052,W
2952,198,515,C
2953,164,961,C
2954,85,343,C
2955,118,68,W
2956,32,1751,W
2957,140,1118,W
2958,151,1350,C
2959,43,1754,W
2960,148,1312,R
2961,145,1072,C
2962,169,1357,W
2963,115,1073,W
2964,49,130,W
2965,205,89,W
2966,66,1722,C
2967,126,812,C
2968,71,1881,W
2969,28,1205,C
2970,83,426,W
2971,84,921,R
2972,133,54,C
2973,41,117,W
2974,126,1142,R
2975,25,1400,W
2976,249,1544,W
2977,208,1366,R
2978,75,1392,C
2979,65,1628,R
2980,117,796,W
2981,92,602,R
2982,13,1820,W
2983,30,911,C
2984,48,61,R
2985,61,749,C
2986,30,1330,R
2987,194,1051,R
2988,172,1698,W
2989,4,1314,C
2990,13,262,W
2991,220,1188,W
2992,94,1493,R
2993,130,1128,C
2994,159,646,W
2995,22,1621,C
2996,247,574,W
2997,119,803,C
2998,202,568,W
2999,86,1049,R
3000,16,134,R
3001,169,1489,C
3002,17,403,W
3003,96,371,W
3004,148,98,R
3005,241,90,R
3006,157,1795,C
3007,15,625,R
3008,108,1701,R
3009,30,503,C
3010,117,1723,W
3011,130,1587,W
3012,98,658,C
3013,180,1779,R
3014,131,1399,C
3015,75,1384,R
3016,60,746,W
3017,131,15,C
3018,66,502,W
3019,110,353,C
3020,145,301,C
3021,47,610,R
3022,6,511,C
3023,222,862,R
3024,17,1705,W
3025,231,1259,C
3026,37,899,R
3027,49,134,R
3028,188,130,R
3029,24,1220,W
3030,230,53,R
3031,43,1330,R
3032,187,1066,C
3033,98,1636,C
3034,249,437,W
3035,198,1141,W
3036,104,871,W
3037,191,45,C
3038,219,11,C
3039,3,759,C
3040,163,1408,C
3041,239,66,R
3042,86,183,R
3043,191,818,R
3044,161,63,W
3045,104,783,C
3046,123,817,C
3047,134,762,C
3048,81,776,W
